label,comment
0,作为数十年来导致难民人数最多的内战，真不知道是讽刺还是悲哀或者仇恨？ [衰]
1,祝贺小孙[鼓掌]代向你父母致意！
1,你看那一片绿色的海[鼓掌][鼓掌]
1,哈哈，我乐的不行！[哈哈][哈哈][哈哈]
1,我就怕你戴会小，刚刚好我就放心啦...美美的过年吧...蜜蜜小姐新年快乐思密达...[哈哈][哈哈][哈哈][爱你][亲亲][亲亲][亲亲]...
0,传说中的秀色可“餐”？[花心]应景 [泪]
1,有阿有啊~因为有颤音~~[嘻嘻] [委屈]
0,话语权可以有，但是... 期待新一任的领导能给真正履职的代表更多的话语权。 微笑需要内心支持，否则只能是[泪]。人民代表需要产除世间不平事，人民的微笑自然就看得见了... 微笑能改变心态。[呵呵]
1,支持[哈哈] 支持陈大师。。。
0,你俩到底是什么关系[衰]
0,这天也太好了绝对能把人烤熟了[失望]
1,错觉错觉！[嘻嘻] [吃惊]最后一张还以为索道车都吹歪了呢 大家注意啦！
0,[怒] 今天你不站出来，明天你就站不出来！请大家扩散！当局请给个说法！[怒][怒]
0,儿子归来，父子睡前朗读恢复，继续读虹影的《小小姑娘》。怕儿子害怕，专门避开《阁楼闹鬼》和《后院闹鬼》两篇，读《狗的故事》、《有女初长成》、《古老的葡萄树》和《新邻居》。《有女初长成》不错，写到少女初潮，我趁势对儿子进行少男性启蒙教育。没想到后两篇也写到鬼，儿子让我看着他睡。[抓狂]
0,太可怕了 这是怎么了？不是谣言吧？这社会怎么了？ 太可怜了！灭绝人性的凶手！！！[怒]
1,好久不见的熟悉面孔们[亲亲]
1,[哈哈] 你太懂了~~ 这是赤果果的秀好基友知道么！！！
0,还我项链项链项链[抓狂]
0,昨个晚上做梦，和刘德华聊了一晚上，哪儿来那么多聊不完的话？！[晕]
1,他可以不用去乞讨了。 这样的字体完全可以用到封面设计上，哈哈，真是有才华的老人！[鼓掌]
0,真心老了[衰] 推荐给大家 喜欢的一起关注下~
0,厦门[晕] 请保重 ??也?始了？?句歌?倒是?景
1,致我们曾经得瑟的骚年[嘻嘻]
1,这是薄荷岛 刚刚看到的眼睛猴 怎么重觉得像指环王里的某个角色[抱抱]
1,请各位同学看清楚注意事项，本次观影活动观看精彩片段，非全片！有机会获得精美礼物喔！[嘻嘻]
1,去旅行，??不行。[哈哈]
0,越来越简陋的动车！靠背居然又换成了灰黑色的大壳子，迟早变成绿皮车！[怒] 我在:
0,站了两个小时终于熬到太原结果被通知回北京的车晚点一个小时[泪]回个北京就这么难嘛[泪]
0,帮帮她 快帮帮她！[泪][伤心] :飙泪 :大家帮帮她，明天我去买。 :[泪]
0,准啊，外水瓶，内水瓶～ 射手[失望]
0,你们要对我的体重负责！[怒骂] 一个又要一块儿去吃好吃的，一个让我到处吃，跟我到处吃。我的空闲时间基本上都奉献给北京的餐饮店了[泪]牙疼都没时间去看[生病]
0,奢望 好喜欢这个微博阿，总是说出我的心声~[泪]
1,还有我们，都在一起！只是你要谁的吻？ 这就是友情[太开心]让他们在一起一辈子吧[鼓掌] 这样的吻；我也要[花心]
0,[泪][泪][泪] 老人家多保重！ @ 又是白发人送黑发人，伤感 [蜡烛]热泪盈眶[可怜] [蜡烛]这一次，爸爸只能为你做最后一件事了……父爱如山！希望老人能早日找到儿子……[蜡烛]
0,有个?丝舅舅，所以她也在咖啡馆里吃炒饼……[悲伤] 可怎么办，可怎么办…… 我在:
0,这个不错！ 强烈要求推广~[抓狂]
0,终于下班了，欲哭无泪的哈！[泪][泪]最近忙到连老爸生日都忘记了，真是不孝啊！[委屈][委屈][委屈]
0,谢谢啦，这个称号我的朋友早就封给我了，呵呵。 [耶]。五一聚会家里亲戚长辈们又欢乐的对我说：这孩子还是脸上有点肉好看啊。[围观]。说话间就差上手捏我脸了。[抓狂]。
1,当当网买的三十本书送到了，正好放满书柜的一格。管理，财务，人事，税务，营销，还有 希望能尽快翻完谢谢书[嘻嘻]
1,今夜无人入眠，坚守[嘻嘻] 今晚凌晨三点，伦敦奥运会开幕。有点小激动。[偷笑]
0,开始学习也是刻不容缓的大事，接着让路吧。[抓狂]
1,阻止别人犯错误，常是费力不讨好的活，要么惹人抱怨，要么只是推迟了犯错的时间，让自己和旁观者更迷糊。昨天才说过的话，今天就应验在自己身上。失眠，继续在半游离状态下，期待 的负离子[可爱]
1,别的女人知道 你这么厉害你女人知道嘛！[哈哈]
1,谢谢好兄弟，祝大家粽子节快乐！[可爱] 愿朋友们家人幸福、平安康健[话筒][心] 大家同乐[嘻嘻]多吃粽子[馋嘴]
1,千万不要伤感哈，有空常来转转[爱你]
1,转了 爱吃榴莲的人儿们，榴莲的级数你们知道多少呢？跟我一样完全一无所知的转起~[爱你]
1,哈哈哈 上海的朋友 湘菜这里最好吧？[爱你] 亲爱的，偶和 去吃过了，下次我们三个一起去。
1,你不知道绝对是因为没关注人家！[哈哈][哈哈][哈哈]
0,一转眼我就成熟了，饭店刚开业我还是小女孩儿呢[泪]
0,真的越来越觉得要嫁不出去了?这两天累啊烦的，今晚可能还要住酒店好凄楚。[泪]
1,他说的很有道理当今抓的贪官都是有本事所以都买得起房，老实工作挣钱的老百姓肯定没有本事贪污，所以他们买不起房你说的太精确啦![鼓掌][鼓掌] 房地产全额垫资开发模式启动，
0,终于逮到你啦！“自拍神”在现场说要自拍时，这位同学以迅雷不及掩耳之速“嗖”的一下把自己的手机扔到了台上！然后就好多同学开始往台上扔手机！同学们，不要再扔了……[泪][泪][泪]
0,我的半瓶子英文晃了几下~ 闷头吃[抓狂]
1,放心吧小肥，你跑不掉，一定会拉你去坐地。让你的肥肉也飞一下~ 你先去给咱试下水，要是没飞出去，我再去坐[鼓掌] 一定要去！让过山车飞吧！ ，双轨过山车下的双人浪漫照，这个情人节过得很“成双成对”呀！[嘻嘻]
0,[泪] 爱心接力 以上朋友帮转，尤其是老潘，身体好，要一定要挽救宝宝生命。谢谢！！ 转！ 无
1,啊欧！[思考][嘻嘻]
0,没有阳光的大佛！[泪]
0,抬手伸个懒腰，肩膀脖子骨头一阵乱响……[衰]
1,[哈哈][哈哈][嘻嘻]太可?了
1,听着温暖的音乐，心也 跟着暖了起来。[可爱]
1,做梦梦到了去北京玩，到火车站买返程车票，突然遇到了 和 也在买票，激动的抱在一起大哭，自己在梦里哭醒了！最近总是多梦，那些走进梦中的人们，谢谢你们让我能够感我所期待的重逢，也希望有一天我也能走进你们的梦中[悲伤][爱你] 我在:
1,这房车才是好质量啊！[哈哈] 房车，加油！[偷笑]
0,[泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪] 没有人叫我回去了[泪] [泪]谁叫我回去呀
0,活鱼也不能吃了[吃惊][怒]大家注意咯~
0,奇迹啊，闻所未闻沪市终于上万头了[嘘] [衰][汗]
1,哈，谢谢亲?!要继续关注噢[爱你]
1,[嘻嘻][嘻嘻]噗……哈哈哈哈……
1,立冬?一天就?痛[泪][吐]筒子们 立冬了！多睡觉就是大补[哈哈]
1,这只小兔不错嘛，有点像老鼠[偷笑] 价格有点贵，体型有点大[哈哈] 准备去看下。
0,[泪]好感动~ [泪]
0,感冒，肚子疼，头晕，冷嘎哒，各种病交缠的黄金周[晕]
1,象形字生殖医院上楼？ 东南一指~[哈哈] [汗]
0,今晚.......川菜配?酒／深觉比俺回家馋咖啡还[衰][衰][衰]，迄今为止唯一发现的是南非白双洋可配川菜！
1,新的一周开始了！加油，锦江人！[爱你]
0,[泪][泪][泪][泪][泪][泪][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]
0,生生感觉到嘴唇讲到被内火烧到直接暴皮的滋味[泪][泪]
0,日他妈血拼了！ 还不如亡了国好。异族统治也不会这么狠毒啊！[泪]
0,同意，抽他们丫的！ 变态的人早晚会遭报应 ：我的天啊。。！！！！！！！！！什么样的禽兽才的去这样的手啊？谁能先把狗狗送去医院？后期经济捐助我没问题算我一个！谁能先送他去医院啊？？？
1,早晨接好朋友电话 是朋友老婆 张口就把俺大骂一顿 我是丈二和尚摸不着头脑 起身忙去对着重仙佛大拜求解 [哈哈][委屈][疑问]
0,民营的中小企业经营难，这个是一个长期的问题，各个方面都挤压都盘剥，不提也罢，我们都习以为常了～～[泪]
1,太奇葩了好么~/给我三名乡干警.我能剿灭一王朝[哈哈]
1,[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈] 允许我笑十分钟[嘻嘻]
1,在这阴沉的天气里给我带来了难得的笑容[哈哈]
0,换了睡衣后，我把那大碗豌豆糯米饭抱着蹲椅子上就吃了，不忍看昨晚的照片回顾了[泪]
1,[心]国际质量认证，顶级电影节认可！[鼓掌]
0,[泪] 我那天看也叫唤半天，我觉得咱俩口味统一一次这事儿还挺难得的... 哎呀我去。。大早上起来的。。男主角好帅。。。。。
0,好好叫，太太平平第一。 [哈哈]赛好好叫严肃点 弗是闹来白象个 有兴尬伤窝里寻弗拉 哒能多重莱希特 散步么空手可以了哇 主要喊个哈么统一 大家要保持理智 挺严肃的，为毛戳我笑点了[偷笑] [衰]果然是搞传媒的。
0,服务区表示很冤枉[汗]明明是出行和渠道方式不合理，洪水足够大，任何一条堤坝都撑不住啊[衰]
1,#途易在线 精彩生活#如果你前面有阴影，那是因为背后有阳光。早安！[可爱] [可爱] [可爱] [兔子] [兔子] [兔子] [熊猫] [熊猫] [熊猫] [心] [心] [心]
1,来晚米线搞定晚餐哈哈[哈哈]
1,欢迎朋友们到店品鉴！[鼓掌] 汤酸微辣，浓郁不腻，酸辣入味，抵挡不住~[太开心] 转发微博
1,兰州传说是世界的污染教科书[嘻嘻]
1,清明?因以菠菠草为原料，而被称为“菠菠?”；现能否因以紫番薯为原料，再被称为“薯薯?”呢？[哈哈]
0,完全不在状态的一天！！！[晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕][晕]
0,右眼跳的太欢乐了[泪]
1,圣托里尼的美在于它蓝白色的绝美搭配，爱琴海的休闲浪漫气质。云南华侨城圣托里尼度假小镇：希腊主题酒店、温泉水世界、滨水商业街......阳宗海幻神爱琴海，圣托里尼其实可以离我们很近[抱抱]
0,终于配完了，这次的广告配音很强大，我彻底晕菜了！[威武][奥特曼][围观][抓狂]
0,结束啦！一方欣喜若狂，一方黯然失色。谁会想到，希腊和捷克晋级了？！哎哎哎，我猜的完完全错了！[泪][汗]
1,虽然斗篷上榜“男士不喜欢十大服饰”――据说理由是“穿上后，啥曲线也看不见了”[偷笑]但是……好吧，我承认，我很喜欢斗篷，因为觉得它带有彼得*潘意味，自由，纯真，依然有梦。这令不喜欢萧瑟冬天的我，略感安慰。所以宁可得罪这世界上的一半人，鬼鬼祟祟置下许多[嘻嘻]
1,这是我的新朋友，是一只小水母，我给他取名叫小沐，他只能在圆的容器里生活，因为他没有眼睛。。。[哈哈][哈哈]在方的容器里会撞墙。。。哈哈！[偷笑][偷笑][偷笑]晚安！[心][心]
0,神经病啊。。。居然是因为这个报复社会[怒]
0,雨彤老师一定是蜜罐里长大的[汗] 周飞老师说得总是那么正确！[悲伤] 编剧维权，任重道远。于新手编剧而言，自强之余，有一位好老师至关重要！[给力] 看了两遍。如果编剧不妥协不沉默，生存环境会越来越好 转发微博
0,投票投票，明儿晚上晚宴穿哪件？[抓狂]衣到穿时方恨少啊！
0,更正更正，小编有眼无?[泪][泪]目测错误，两店不同风格，别被我误导啦各位[挖鼻屎] 对 新华街那家我常吃，风格完全一样
1,森巴、恰恰让你火辣一夏~[嘻嘻] [给力]
0,刚才看到有人睡着了，仍在开车[吃惊]。。。右边的人倒是没睡[晕]。。。
0,我滴亲丸子啊[泪][泪][泪]
0,~[衰][衰][衰]是不是新世界的星巴克~贼们猖狂横行阿
1,我的吉祥三宝真是帅得让人神魂颠倒[爱你][爱你][爱你]我强烈要求提前去机房看片 记得通知我哦！二位?哥哥，?弟不在你俩都变帅哥了[哈哈][哈哈][哈哈][赞] 把图放大看，注意两人和后景海报的关系，只能说和我们的电影风格相当匹配
0,[黑线]。。。去年买了个表。。。[怒][怒骂]
0,这也行？ [晕] 上微博真长见识 这图片是怎么回事 出处哪里
1,：替刘雯提前预约下，建议做刘雯专场，全场男嘉宾都是为她而来的，行吗？[爱你] 刚看了 这期天天，可爱又有气质的湖南妹子，是我们湖南人的骄傲[?你] 听闻雯雯父母是脑残粉，雯雯想找对象可以来上约会[偷笑]求小板凳，啤酒炸鸡
0,可以看看这家！ 待我瘦回一道光[晕][晕][晕]
1,大腿图都是不过脑的转[嘻嘻] 。
1,带黄小香来医院复查，等待化验结果的间隙拍点大头贴，你们觉得是他脸大还是我脸大啊？[嘻嘻][哈哈][偷笑]
0,又一次看朝阳了[晕] 我在:
0,曾是领导的贪官，在监狱向狱警申请要求营养配餐！这，算是啥事儿呢？[晕]
0,为何我似乎没去过...感觉不像个襄阳人了[泪]
1,好基友[嘻嘻] 我在:
1,某问答社区上收到一大学生发给我的私信：“偶喜欢阿姨！偶是阿姨控！”我回他：“阿姨稀饭小盆友！偶是小盆友控！” [哈哈]
0,继续呆下去，不死也等于寻死了[抓狂][抓狂] 死不死[抓狂]
0,全都杀了！ 丧尽天良[怒] 转发微博
0,谈合作都要去国外谈了，真后悔当年英文没好好学！现在补的很吃力，这次再也么有退路和借口可找了！[泪]
1,史上最强神曲，没有之一[嘻嘻] 如你所说，不听终身遗憾 哈哈][哈哈][嘻嘻][嘻嘻][嘻嘻][哈哈][哈哈][哈哈] 太有范了！[给力]
0,[抓狂] 老子很纠结 !!!!![抓狂] 为毛老子的微薄几天都传不上图片????!!!!为毛为毛???!!!![泪]
1,多谢师弟！明儿演出完早点到哦。[嘻嘻]
1,盖桃花章的明信片，姑娘你收到了吗？[嘻嘻]
0,自然醒了我又[抓狂][抓狂][抓狂][抓狂][抓狂]
0,[哈哈][威武] 我会替你吃好，玩好的！[哈哈] 哇噻！你们全去啦？好嗨啊！我又一次错过了！[泪]你们要替我玩回来啊，一定要玩爽吃爽开心回来！ 等等等等等！
0,[泪]去年怀旧去吃了一次，出品、环境、服务之差，令人稀嘘！ 求真相~[围观]
1,早晨起床，突然发现腰有点儿沉，貌似昨天晚上受风了，好在问题不大。[嘻嘻]
0,有奖竞猜 那部片？[晕][哈哈]
1,疗效不好么？ 一个个病得不轻啊！[哈哈][哈哈]
0,再多各自牛逼的时光，也比不上曾经一起傻逼的岁月！曾经少年哇[泪] ~
1,[可爱][可爱][可爱][可爱][可爱]
1,寻个泰国妞才是主要目的吧？[嘻嘻]
0,上海的梧桐树是美，但每年春夏季节也是最最害人的，过敏体质伤不起啊，口罩餐巾纸备够了出门[抓狂]
0,我最爱的宜家餐厅肿么变成了这样，像飞机餐似的，包裹着锡纸，刚从大连宜家餐厅回来，好多好吃的，让我心里落差太大了[泪][泪][泪]
1,港市茶餐厅推出现酿鲜啤，纯正德国啤酒，男士至爱，更有更多时蔬菜什，海鲜烧烤！让您纵情畅饮，尽享美好时光！[哈哈][可爱]
1,[花心][花心][花心]我想抱抱挠挠[可爱][可爱][可爱][怒]
1,哇 这也太小资，太惬意了~在也买酒工作，吃饭有红酒，休闲有桌球，[哈哈] 有没有嫉妒我们呢？？那就关注 微博，不时发布最新招聘，欢迎大家加入快乐的也买酒大家庭喔~~
0,这世道有[挖鼻屎]什么不可能 ：[害羞][吃惊][吃惊][吃惊][晕][晕][晕]童鞋们自觉转转
0,呜呜呜呜呜呜呜呜呜呜[泪][泪][泪][泪][泪][泪] 小感动… :真正的爱情就一定要在一个大学，一个城市？汗！ :感动！[泪]
1,[偷笑] 我们的另一位作者 来说两句？[嘻嘻] 擦，这篇文章是我七八年前写的，连我的错别字都没改。 [思考]
0,?於吃完，我??上?住葡萄酒三?字?，??行???我拿可?都?: 做乜你唔?酒噶[怒][怒][怒] 好啦，?尾陪你?乾一杯
1,"剧透剧透，给粉丝再多一点关于第三季的剧透吧 是不够看,其实台上一分钟台下一年功啊.下一季部落拍摄计划是在非洲埃塞俄比亚肯尼亚坦桑尼亚赞比亚,起名<去你的俄比亚>. 啊？就这样结束了？我还没看够[泪]期待第三季[爱你]"
0,自从今天下午不小心听了小三那首歌，现在脑子里环绕着的全是那句歌词！！！！！ 这侵蚀力太吓人了 [抓狂][抓狂][抓狂][可怜] 我现在能理解你了 ==
0,刘爽是我妹妹，和逝者是大学同学 这么年轻啊，什么病？还有右边的为什么 ？ 唉[泪] 天啊！我好喜欢她的[泪][蜡烛] 我记得她演的英雄无悔 天啊！[蜡烛][泪]为什么？
1,帅哥集体裸，乐坏了路边的花痴妹[哈哈]
1,年轻人都有忧郁症[汗]老年人活的真快乐[哈哈][哈哈]
1,今天除夕。浓浓的年味！新年快乐，我的朋友！祝福你们顺顺利利！[嘻嘻]
1,想去一趟马尔代夫，可惜有钱没时间，有时间没钱。其实江西就有一个马尔代夫，它就是庐山西海。十一还有三天假哟，快去看看吧！[哈哈]
1,[鼓掌][太开心]刚去吃了个布丁，好罪恶的说。：） 好吃的，突然好饿[馋嘴] 小伙伴们，欢迎捧场！知道你们今天周末都有好吃的！我就深夜发个吃而已。
1,话说我真的更喜欢王小贱 [爱你]李大仁真的是太极品了，而且是正面高端罕见极品[赞]
0,一看就是故意揩油的[泪] ?丝福利啊，明天一起去求扶啊。。。
1,大周末的聚起来，来到人多的西单大悦城，新开了家港式餐厅，新旺码头，口味很清单呀，大家快来尝一尝吧！[爱你][哈哈][嘻嘻][围观]
1,今天和新朋友 次小龙虾，聊社会化传播，真是开心呀，自己也有了许多新启发，手上还有开胃的龙虾余香，意犹未尽，下次继续哈[哈哈]
1,她好像很郁闷！[哈哈][哈哈]
0,看来哥要发骚了。咽喉痛，一说话就咳嗽，照这样下去明天肯定发烧骚！[泪]，我不要发骚，我不要在深圳发骚。。。求拯救
1,我想吃这个，有去过的吗，不知好不好吃值不值得去呀[嘻嘻][嘻嘻] 喜欢啊
0,下班，不觉何时竟然下过场雨。四月的夜还是寒意十足。疯狂熬夜周。[抓狂][奥特曼]
1,贱贱的主淫 就没见过这么坏的人！[哈哈] 转发微博
0,光荣上榜!!!!!我，我，我，还好吧？[怒]
1,这些小吃，你最爱哪种？我最爱冰激凌~哈哈哈[哈哈][花心]欢迎补充~[鼓掌]
0,沦落到吃儿童药的地步了…[泪]?
1,好办法呀，请把那摞书寄给我，谢谢！[哈哈]
1,在一个岛上有一个风俗：那些长得太粗、用斧子伐不倒的树，岛民就冲着这些树吼叫。每天都吼树，吼一个月，大粗树终于倒下。[哈哈]够邪性的！不过，今天的 广告业又何尝不是这样呢！
1,早，蒙城今早酷似冰场，出行前请先热身[哈哈]
0,繁华过后成一梦啊~唱这个歌容易被鄙视，但每次还是喜欢唱这个。 山川载不动太多悲哀，岁月禁不住太长的等待！想来这也是个测年龄的歌儿！[泪] 歌词写的太讲究了。。我的钱柜主打歌。。
1,[爱你]相信会有更多人爱上泉州的！很高兴认识所有人，以后常联系，回去后会整理更多美的图片传到博客，期待与关注吧！到时应该会有更多人看到美的泉州 送全国微博达人去机场的路上，短短两天的欢乐时光，大家由陌生到成为朋友。爱上一座城，不舍一群人[心]
0,晚上睡不好 一天崩溃 现在困死了[怒][抓狂][泪][晕][睡觉][打哈气]
1,明天那个就到哈[爱你][爱你][爱你]
0,最后的好可怜……[泪]
1,呼呼呼，之前的小白猫大家还记得吗？洗白白了哦～[爱你]
0,哪种不用套会比较悲剧？ 当然是手机啦~~~现在生活中必不可少、寸步不离的必备之物，最亲密的伴侣！所以不能有一丁点的摔伤磨损~ [抓狂][抓狂][抓狂][抓狂]小丸家的保护套能给你的爱机最全面贴心的保护！！！[害羞] 详情:
0,[吃惊]我的天！[吃惊][衰] 祈祷 雨夜还烧得这么严重。。唉，但愿没有人有伤亡。。 这还是个雨夜。
1,真是汉子啊[嘻嘻] 我去 吓尿 女汉子
0,你们都不参加三亚沙滩音乐节嘛？好可惜[泪][泪]
0,年轻人的聚会，我们掉队咯[泪]
1,喜欢喜欢。[爱你][爱你][爱你]
1,勿忘我勿忘布丁。。。那些年我们一起住过的布丁[爱你]
1,尼玛的受得了吗？隐藏模式。。。[哈哈]
1,爱让我们相聚，真切与您感同身受。[爱你]
0,哪个天杀的盗了俺的微信啊！！！[抓狂][抓狂][抓狂][怒][怒][怒]
1,听了一个月的闽南鼾竹腔锅都快疯了，难得遇到北京妞啊，当然要陶瓷啦！[哈哈]
0,走起～！[威武] 有艾轰艾拍得艾它吃的走起来！[鼓掌] [晕]哇嗷！
1,[鼓掌][鼓掌][鼓掌]
1,[爱你]谢谢殿堂级摄影师珧珧美代子 一下午的跟踪拍摄[偷笑]
1,暖泉都会馆了，高端，洋气，上档次啦[飞机]怀想俺只在睡过两回办公室改造的烧煤炉的招待所的木板床? [亲亲]哪天去住一晚!
1,这里的视频太享受了！[太开心]超爱你的视频，[鼓掌]每天必看[亲亲]
1,小偷难道没有竞争吗？[哈哈]
1,"说:坚持改革创新,培养优秀人才,估计陈大爷要收购人才了. 说:再出一个邓小平,我看中国不翻天也不行.[哈哈]"
1,高端大气上档次[嘻嘻]
0,[怒骂] 杀他干嘛啊 :[怒骂] :[怒] ： : : : : : :要让更多人知道，继续
1,今天喜出望外，收到了来自 的奖品，商务休闲包和钱包，我瞬间觉得变高富帅了，尽管钱包里没钱，但不是还有几张没有余额的银行卡么，反正没人知道我苦逼的身份。[哈哈]感谢
0,美人！！！[抓狂][抓狂][抓狂]
1,宜家的人无比多。找到了透明的帽子[温暖帽子][太开心]
0,今年感触尤其深[泪][泪]好伤感，好感动?[泪] 泪崩~
1,我赞 老师今晚的服装超拉风滴，小乔老师自嘲不仅拉风还透风嘞好幽默好可爱[兔子][亲亲][亲亲]老师本人超瘦不说皮肤还好到爆[思考]完全没被北京的干冷天琪击败果然是美容天后[威武][威武]话说我今天的搭配小伙伴们还满意吗[亲亲]给个赞吧[鼓掌]
1,这么出品，要赔的。[哈哈]
1,[哈哈] 是和我吗初中和同学出去玩，打的都是大发~一车能坐下好多人……很怀旧的北京现在的北京的交通是饿死过人的。。。
1,以后做高数题目可以用这玩意[嘻嘻]
0,相信爱情了。 相信爱情吧，亲们！ [偷笑]元芳，你怎么看~ [晕][晕]
1,你的微笑，换来的是无数微笑！ ―个微笑不够，―串[嘻嘻]
1,一个字：美！[爱你][爱你][爱你] [给力][给力][给力]
1,不错，都很配合[哈哈]
1,熊孩子悄悄跟小编说：“这真的是熊孩子的忠实拥护者！” 感谢小伙伴支持歌诗达邮轮~[抱抱]
0,太可爱啦[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂] 微笑天使！[爱你]
0,邻居养了一只公鸡 所以我讨厌所有的鸡[衰][委屈][哈哈]
1,这俩孩子漂亮得让人爱不释眼啊！[哈哈] 两票
1,又到螃蟹季[兔子] [哈哈][哈哈][哈哈]
1,啊~~~~[转发]亲爱的你太贴心了吧~[爱你]企鹅牌席梦思，够宽够软，恒温带自动按摩，酷王里值得拥有！[酷]
0,易城的同学们，看到这啥感觉？[泪]
1,老陆手脚好快阿[嘻嘻]
1,麻烦出示你的驾驶执照......[哈哈] 杯具了，忘带了，落家里了...............
0,看半天，黑?也挂了，雷神也挂了...早知道死我也不看?部???，喜?的都挂了，我看?屁啊我?，不美好，太不美好了[哼][右哼哼][怒]
0,这词和图不编入年鉴可惜了！[泪]
1,治病时，同时将诊断结果和配方等赋诗吟出，才好玩呢。[嘻嘻]
0,[抓狂]还有…和室友手挽手回寝室，发现室友就坐在书桌前
0,好总理！ 一个好人做了一群坏人的替罪羊 [泪]老温算是好人
1,一滴蜂蜜比一加仑胆汁能够捕到更多的苍蝇。[嘻嘻]
1,马上到家了，弟弟也快到了，爸妈已经开始准备美味的早餐！[鼓掌]回家真好！
1,人山人海中只需一瞥就能找到[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,[哈哈] [嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,"[鼓掌][鼓掌][鼓掌][爱你]最亲切,最真实的你~~转发喽！"
0,么么哒！[亲亲] 我的眼神再恨你！你为什么这么年轻[抓狂][抓狂][抓狂][抓狂][泪][泪][泪]
0,世界上最遥远的距离不是生与死，而是好不容易吃到一颗果肉丰满的桂圆干，结果它掉地上了！[怒]
0,班长快来上海[泪][泪][泪] 今晚很享受！愉快非常[月亮] 很享受今晚的演出～曹班长！音乐梦想要继续哦！我们都需要音乐！
0,又到年???，天天忙得跟?卷?一?，文?又???又?，每每看到他人花??簇的??就??不已。??周末，??望明月，低????；?上寒山石?斜，白?深????；漫步?中?，?足???；跑?迪士尼，?出???；八??地?，九????；埋首搓??，?????[泪][泪][抓狂][抓狂]
0,我想起了几年前的鸿毛饺子！真好 [泪] 真美好 真高兴
1,还是在家呆着吧！[嘻嘻]
0,十个占八个。[泪] [泪] [泪]
1,这盆吊兰和这条微博是用手机玩着弄的，现代社会的高速发展，让玩微博也方便了许多，让一帮子谁也不认识谁的人聚在一张网了，聊着有用的和无用的，评着好看的和不好看的， 骂着好人和坏人，一天不上就象少了什么似的，这就是微博的魅力。同意的请加入聊聊，不认可的就自便了[哈哈][握手]
1,[鼓掌] 我也想吃…… 是毛豆豆的有机葡萄 老哥是说毛豆豆的有机葡萄，还是西安的户太八吗？ 无籽葡萄，很甜。口感非常好！[赞]
1,[晕][晕][晕][哈哈][哈哈][哈哈]
1,矮油。。。呆！ 饿滴神呀！招财狗啊介是！ [亲亲]
0,小丸想呼吁亲亲们爱护我们这些珍稀动物，不要伤害小伙伴们！[泪] 没有买卖就没有杀害~~~
0,意识形态高于一切！媒体力量高于一切！[汗][泪][抓狂][睡觉][偷笑][生病] 华商报记者 ＆《环球时报》英文版记者
0,[吐][生病] 这是嘛啊 介似嘛呀！？[抓狂]
0,这些坑爹的人，也需要真皮的鞋吧 一直订老酸奶吃，自从皮鞋出来闹事，再也不敢喝了。[泪][泪][泪] 转发微博
1,很女人味，很美。? : 亲， [心] 你真美得让人感叹！[可爱][鼓掌][太开心]
0,醒左训唔返添[泪][晕][抓狂]
0,"[赞][泪] 我们公司的台湾人昨天都集体飞回台湾投票了，羡慕不已，因为他们才是""人民＂ 我友今日凌晨三点从北京飞回台投票 六点到桃园机场看到都是回去投票的同乡 感动不已[泪] [泪] :看到这条微博我眼泪都流下来了！"
1,从背后拍，有没有偷窥的感觉？[哈哈]
0,我突然很想吃田螺大叔家的炒田螺…大姨家的拌菜…东食堂的拉面…清真的油盐饼……………[泪][泪][泪][馋嘴]
1,叫：国家媒体与文化管制总局，如何？ [哈哈][哈哈] 让我想起八十年代的一个产品“洁花牌田七人参当归高级药物洗发精” [哈哈]
1,[可爱] [哼][哼][哼]
1,各位妹子！快来看我家族谱，这是我奶奶亲手做的，每家一本，安逸哇！！ 快点羡慕姐！姐是入了族谱了[哈哈][哈哈][哈哈][哈哈]
0,哈哈哈，你们太坏了[抓狂][哈哈] 看不下去这么黑工头的[哈哈][哈哈]是这样的，因为大家集体讨薪，工头他都这样了.....[泪] 导演的形象太伟岸啦！这条微博我一定不删
1,刘小妙和刘忻近距离接触一定特开心吧[鼓掌][鼓掌]
0,发烧了 还在工作 好可怜啊我~~~[泪]
1,[嘻嘻] 哈哈 果然经典！ 高手总是在民间！[膜拜了]
1,三峡市蓝染工坊，这件作品是我做的耶，微信小伙伴都猜对了[爱你][爱你][爱你]
1,[鼓掌] 欢迎 ，真名郭立龙，郭子深信：“吃！吃尽天下美味从不浪费，喝！喝尽人间美酒不喝醉，能吃能喝！ ” 再次欢迎！[威武]
1,哈哈，饕餮享受有木有哇[太开心] [花心][馋嘴] [花心][馋嘴]
0,用良好的而真诚的心态面对媒体面对消费者吧！别铁道就行 :装逼遭雷劈，围脖第一定律！[失望]
